UID,Taxonomy ID,Species Key,Phylum,Order,Family,Genus,Species,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19 
380777417,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777413,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777397,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777395,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777391,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777389,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777387,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777385,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777383,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777377,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777373,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777371,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777369,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777367,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777361,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777359,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777357,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777355,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777353,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777351,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777349,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777347,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777341,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777095,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777093,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777091,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777089,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777087,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777085,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777083,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777081,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777079,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777077,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777067,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777065,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777061,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777059,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777057,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777047,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777043,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
380777041,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
82793110,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
320154510,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
320154508,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
320154506,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
356714196,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
356714195,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
336088182,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
336088180,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
336088172,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
336088170,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
336088159,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
336088158,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
336088154,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
336088145,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
336088141,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
336088133,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
336088123,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
336088121,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
86361430,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
86361429,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
86361428,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
86361427,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989566,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989558,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989556,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989554,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989552,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989550,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989548,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989546,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989544,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989532,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989530,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989526,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989524,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989522,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989520,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989518,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989516,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989514,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989512,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989510,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989488,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989486,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989462,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989458,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989456,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989454,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989440,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989438,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989434,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989432,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989430,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989424,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989422,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989420,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989412,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989410,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989408,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989406,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989404,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989394,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
241989374,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
294471511,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
294471509,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
294471503,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
294471497,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
294471493,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
294471491,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
294471481,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
294471477,39946,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
690469044,4536,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
690469042,4536,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
690469040,4536,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
690469038,4536,2703459,Tracheophyta,Poales,Poaceae,Oryza,Oryza sativa,23.161,9.821,57.37,312.728,32.079,13.2,18.879,24.834,20.263,26.647,19.024,1805.989,357.987,26.249,83.92,932.243,102.128,559.676,276.525
